"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.portable-fire-pumps.com/en/","text/html; charset=UTF-8","200","OK","Indexable","","Portable Fire Pumps | Shibaura by Kojex","39","357","Exclusive North American distributor for Shibaura portable fire pumps with product guidance, resources, and support.","116","725","","0","High-Performance Portable Fire Pumps","36","Trusted Portable Fire Pumps","27","Portable Fire Pumps","19","index, follow","","","https://www.portable-fire-pumps.com/en/","","","","","","50096","10005","10005","3.833","","236","45","5.244","36.972","Hard","4.723","1","1","","121","18","0","52.940","56","18","0","4","4","0","","","","","9523bd30c6e7a87f5688d96c7b091031","0.647","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/","2026-03-24 13:16:40"
"https://www.portable-fire-pumps.com/en/products//ff500ar-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","8","4","0","11.760","0","0","0","0","0","0","","","","","","0.405","","https://www.portable-fire-pumps.com/en/products/ff500ar-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//ff500ar-a","2026-03-24 13:16:41"
"https://www.portable-fire-pumps.com/en/products//ft510-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","13","9","0","26.470","0","0","0","0","0","0","","","","","","0.914","","https://www.portable-fire-pumps.com/en/products/ft510-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//ft510-a","2026-03-24 13:16:41"
"https://www.portable-fire-pumps.com/en/resources/","text/html; charset=UTF-8","200","OK","Indexable","","Resources | Portable Fire Pumps","31","291","Access Shibaura product catalogs, operation manuals, parts lists, and storage guidance in one place.","100","623","","0","Documents and Parts Lists","25","Browse Available Resources","26","Product Catalogs","16","index, follow","","","https://www.portable-fire-pumps.com/en/resources/","","","","","","104892","13536","13536","5.185","","418","153","2.732","79.388","Fairly Easy","3.195","2","2","","126","18","0","52.940","68","27","0","4","4","0","","","","","3a9b0217c99e3f7df4269203b983e559","0.853","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/resources/","2026-03-24 13:16:41"
"https://www.portable-fire-pumps.com/en/features/","text/html; charset=UTF-8","200","OK","Indexable","","Features | Portable Fire Pumps","30","277","Discover Auto Relay operation and core engineering features that support reliable portable fire pump performance.","113","705","","0","Fire Pump Features","18","Long-Distance Water Delivery","28","Auto Relay System","17","index, follow","","","https://www.portable-fire-pumps.com/en/features/","","","","","","52179","11131","11131","4.264","","634","98","6.469","28.934","Very Hard","10.222","2","2","","90","18","0","52.940","42","12","0","4","4","0","","","","","928d90ac504dee324ec4a7970f33831b","0.593","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/features/","2026-03-24 13:16:42"
"https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","text/html; charset=UTF-8","200","OK","Indexable","","Long-Distance Relay Pumping | Portable Fire Pumps","49","464","Learn how relay pumping supports long-distance water delivery and which portable fire pumps fit sustained relay operations.","123","770","","0","Long-Distance Relay Pumping","27","When relay pumping matters","26","Models worth reviewing for relay pumping","40","index, follow","","","https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","","","","","","42043","8977","8977","3.439","","241","37","6.514","51.735","Fairly Hard","5.412","2","2","","29","18","0","52.940","43","15","0","4","4","0","","","","","6ad80d498774fd95e3387d4df5ae6437","0.635","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","2026-03-24 13:16:42"
"https://www.portable-fire-pumps.com/en/contact-us/","text/html; charset=UTF-8","200","OK","Indexable","","Contact | Portable Fire Pumps","29","268","Contact Kojex International for portable fire pump quotes, distributor inquiries, and technical support.","104","625","","0","Contact Us","10","Contact Information","19","Organization Information","24","index, follow","","","https://www.portable-fire-pumps.com/en/contact-us/","","","","","","74490","14403","14403","5.518","","212","66","3.212","65.102","Normal","3.080","2","2","","40","18","0","52.940","38","12","0","4","4","0","","","","","47fbe076c56dcf3973e3d51db400aa16","0.417","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/contact-us/","2026-03-24 13:16:43"
"https://www.portable-fire-pumps.com/en/products/air-cooled/","text/html; charset=UTF-8","200","OK","Indexable","","Air-Cooled Pumps | Portable Fire Pumps","38","359","Explore air-cooled Shibaura portable fire pumps built for lightweight rapid deployment and dependable field performance.","120","745","","0","Built for Variable Water Conditions","35","FT510-A","7","FT300 / 400-A","13","index, follow","","","https://www.portable-fire-pumps.com/en/products/air-cooled/","","","","","","94460","12935","12935","4.955","","410","127","3.228","62.008","Normal","3.769","2","3","","27","18","0","52.940","49","15","0","4","4","0","","","","","f54defda90ed161fa1b793e02796a316","0.498","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/air-cooled/","2026-03-24 13:16:43"
"https://www.portable-fire-pumps.com/en/products//tf516mh-ab","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","13","9","0","26.470","0","0","0","0","0","0","","","","","","0.486","","https://www.portable-fire-pumps.com/en/products/tf516mh-ab/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//tf516mh-ab","2026-03-24 13:16:43"
"https://www.portable-fire-pumps.com/en/products/water-cooled/","text/html; charset=UTF-8","200","OK","Indexable","","Water-Cooled Pumps | Portable Fire Pumps","40","388","Explore water-cooled Shibaura portable fire pumps designed for sustained high-output firefighting operations.","109","678","","0","Built for Sustained Operation","29","P572S-A","7","FK500-A","7","index, follow","","","https://www.portable-fire-pumps.com/en/products/water-cooled/","","","","","","96369","13160","13160","5.041","","437","124","3.524","44.318","Hard","3.978","2","3","","31","18","0","52.940","49","15","0","4","4","0","","","","","96e1bf1435e1ffe32becb7ef30297bc9","0.600","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/water-cooled/","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/products//p572s-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","11","7","0","20.590","0","0","0","0","0","0","","","","","","0.614","","https://www.portable-fire-pumps.com/en/products/p572s-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//p572s-a","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/products//ft300-400-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","13","9","0","26.470","0","0","0","0","0","0","","","","","","0.442","","https://www.portable-fire-pumps.com/en/products/ft300-400-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//ft300-400-a","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/products//fk500-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","2","2","","8","4","0","11.760","0","0","0","0","0","0","","","","","","0.841","","https://www.portable-fire-pumps.com/en/products/fk500-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/en/products//fk500-a","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","About Us | Portable Fire Pumps","30","279","Learn about Kojex International and its role as exclusive North American distributor for Shibaura portable fire pumps.","118","721","","0","Kojex International","19","About Kojex International","25","About Shibaura Rabbit Fire Pump","31","index, follow","","","https://www.portable-fire-pumps.com/en/about-us/","","","","","","33427","8100","8100","3.103","","280","38","7.368","46.170","Hard","7.544","2","2","","54","18","0","52.940","40","12","0","4","4","0","","","","","f79821725bfae4a9b03428e51cb33100","0.645","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/about-us/","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/distributors/","text/html; charset=UTF-8","200","OK","Indexable","","Distributors | Portable Fire Pumps","34","302","Find verified distributor partners for Shibaura portable fire pumps with regional contact information.","102","617","","0","Distributors","12","Trusted Distributor Network","27","Seeking new distributors","24","index, follow","","","https://www.portable-fire-pumps.com/en/distributors/","","","","","","45169","9753","9753","3.736","","229","55","4.164","32.670","Hard","5.340","2","2","","60","18","0","52.940","40","12","0","6","6","0","","","","","9d08c3dfcda014a606fbeb086d5c2427","0.802","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/distributors/","2026-03-24 13:16:44"
"https://www.portable-fire-pumps.com/en/use-cases/","text/html; charset=UTF-8","200","OK","Indexable","","Portable Fire Pump Use Cases | Portable Fire Pumps","50","470","Explore portable fire pump use cases for remote firefighting, wildfire response, limited-hydrant operations, and long-distance water delivery.","142","857","","0","Portable Fire Pump Use Scenarios","32","Remote and off-grid firefighting","32","Air-cooled pumps are often the best starting point","50","index, follow","","","https://www.portable-fire-pumps.com/en/use-cases/","","","","","","50430","10522","10522","4.031","","474","70","6.771","41.292","Hard","7.873","2","2","","79","18","0","52.940","49","15","0","4","4","0","","","","","e74711cd453b03499ca403e986a87052","0.668","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/use-cases/","2026-03-24 13:16:45"
"https://www.portable-fire-pumps.com/fr/","text/html; charset=UTF-8","200","OK","Indexable","","Portable Fire Pumps | Shibaura par Kojex","40","366","Distributeur exclusif en Amérique du Nord des pompes à incendie portatives Shibaura avec ressources techniques et accompagnement.","129","833","","0","Pompes incendie portatives haute performance","44","Pompes incendie portatives de confiance","39","Pompes incendie portatives","26","index, follow","","","https://www.portable-fire-pumps.com/fr/","","","","","","51037","10339","10339","3.961","","284","47","6.043","44.609","Hard","5.671","2","1","","121","18","0","52.940","56","18","0","4","4","0","","","","","69e1c615a9c7b32d7fe34340a04b818d","0.458","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/","2026-03-24 13:16:45"
"https://www.portable-fire-pumps.com/en/products/","text/html; charset=UTF-8","200","OK","Indexable","","Products | Portable Fire Pumps","30","278","Browse Shibaura portable fire pumps engineered for wildfire response, municipal support, and emergency water transfer.","118","745","","0","Portable Fire Pumps","19","FT510-A","7","FT300 / 400-A","13","index, follow","","","https://www.portable-fire-pumps.com/en/products/","","","","","","156795","16010","16010","6.133","","760","240","3.167","53.122","Fairly Hard","3.924","2","2","","42","18","0","52.940","60","18","0","4","4","0","","","","","90e1dc2dcd8ef5a0ccfa5524d5fc53b4","0.734","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/","2026-03-24 13:16:45"
"https://www.portable-fire-pumps.com/fr/products//ft510-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","3","2","","13","9","0","26.470","0","0","0","0","0","0","","","","","","0.402","","https://www.portable-fire-pumps.com/fr/products/ft510-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products//ft510-a","2026-03-24 13:16:46"
"https://www.portable-fire-pumps.com/fr/products//ft300-400-a","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","3","2","","13","9","0","26.470","0","0","0","0","0","0","","","","","","0.422","","https://www.portable-fire-pumps.com/fr/products/ft300-400-a/","HTTP Redirect","","","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products//ft300-400-a","2026-03-24 13:16:46"
