"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.portable-fire-pumps.com/en/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","About Us | Portable Fire Pumps","30","279","Learn about Kojex International and its role as exclusive North American distributor for Shibaura portable fire pumps.","118","721","","0","Kojex International","19","About Kojex International","25","About Shibaura Rabbit Fire Pump","31","index, follow","","","https://www.portable-fire-pumps.com/en/about-us/","","","","","","32354","8032","8032","3.077","","277","38","7.289","45.507","Hard","7.664","3","2","","2","2","0","5.880","35","13","0","4","4","0","","","","","d9bc697824949afa6c741487fffe930f","0.341","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/about-us/","2026-03-24 12:41:03"
"https://www.portable-fire-pumps.com/en/features/","text/html; charset=UTF-8","200","OK","Indexable","","Features | Portable Fire Pumps","30","277","Discover Auto Relay operation and core engineering features that support reliable portable fire pump performance.","113","705","","0","Fire Pump Features","18","Long-Distance Water Delivery","28","Auto Relay System","17","index, follow","","","https://www.portable-fire-pumps.com/en/features/","","","","","","50801","11055","11055","4.235","","614","96","6.396","29.076","Very Hard","10.129","3","2","","2","2","0","5.880","37","13","0","4","4","0","","","","","dd1f17b01175beb8e260fd864db854d9","0.535","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/features/","2026-03-24 12:41:03"
"https://www.portable-fire-pumps.com/en/products/fk500-a/","text/html; charset=UTF-8","200","OK","Indexable","","FK500-A Portable Fire Pump | Shibaura | Kojex","45","413","Durable, well-balanced performance. Balanced, durable pump engineered for long service life in harsh conditions.","112","693","","0","FK500-A","7","FK500-A Pump Operation","22","Technical Specifications","24","index, follow","","","https://www.portable-fire-pumps.com/en/products/fk500-a/","","","","","","66938","12675","12675","4.856","","436","168","2.595","100.000","Very Easy","4.747","3","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","715f6cdb88e4600ae6bd81423c85e237","0.307","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/fk500-a/","2026-03-24 12:41:03"
"https://www.portable-fire-pumps.com/en/products/ft300-400-a/","text/html; charset=UTF-8","200","OK","Indexable","","FT300 / 400-A Portable Fire Pump | Shibaura | Kojex","51","463","Compact and light weight. Lightweight portable fire pump designed for fast setup and reliable output.","101","626","","0","FT300 / 400-A","13","FT300-A Pump Operation","22","Technical Specifications","24","index, follow","","","https://www.portable-fire-pumps.com/en/products/ft300-400-a/","","","","","","67291","12639","12639","4.842","","456","178","2.562","100.000","Very Easy","4.839","3","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","9c900ce0502d8c018a4b099bd957acee","0.306","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/ft300-400-a/","2026-03-24 12:41:03"
"https://www.portable-fire-pumps.com/en/products/ft510-a/","text/html; charset=UTF-8","200","OK","Indexable","","FT510-A Portable Fire Pump | Shibaura | Kojex","45","412","Strong power with Shibaura's original air-cooled engine. Big-bore air-cooled performance with fast starting and quick valve control for demanding field use.","156","952","","0","FT510-A","7","FT510-A Pump Operation","22","Technical Specifications","24","index, follow","","","https://www.portable-fire-pumps.com/en/products/ft510-a/","","","","","","66179","12543","12543","4.805","","450","165","2.727","100.000","Very Easy","4.934","3","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","4651fdda29b06cac812812fa33a6befe","0.305","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/products/ft510-a/","2026-03-24 12:41:03"
"https://www.portable-fire-pumps.com/_astro/centrifugal-pump-cutaway.fAbw-nxW_Z2rpI7B.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","32302","32302","32302","12.374","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.410","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/centrifugal-pump-cutaway.fAbw-nxW_Z2rpI7B.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","text/html; charset=UTF-8","200","OK","Indexable","","Long-Distance Relay Pumping | Portable Fire Pumps","49","464","Learn how relay pumping supports long-distance water delivery and which portable fire pumps fit sustained relay operations.","123","770","","0","Long-Distance Relay Pumping","27","When relay pumping matters","26","Models worth reviewing for relay pumping","40","index, follow","","","https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","","","","","","41131","8935","8935","3.423","","241","37","6.514","51.735","Fairly Hard","5.461","3","2","","2","2","0","5.880","40","16","0","4","4","0","","","","","b65217795c5d69ceae522085054f876c","0.357","","","","","en","1.1","","","","","","https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/fk500-performance-curve.D4UVRLwD_19mFHq.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","27096","27096","27096","10.380","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.431","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/fk500-performance-curve.D4UVRLwD_19mFHq.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/ft300-performance-curve.B07QI6tl_ZMqEmC.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","29262","29262","29262","11.210","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.394","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/ft300-performance-curve.B07QI6tl_ZMqEmC.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/ft500-dimensions-diagram.DhJCi9FZ_wWoyj.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","74522","74522","74522","28.548","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.472","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/ft500-dimensions-diagram.DhJCi9FZ_wWoyj.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","158470","158470","158470","60.707","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.577","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_7ySIx.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","36014","36014","36014","13.796","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.684","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_7ySIx.webp","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_Z1Bk8YD.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","40618","40618","40618","15.560","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.731","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_Z1Bk8YD.webp","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/fr/long-distance-relay-pumping/","text/html; charset=UTF-8","200","OK","Indexable","","Relais d’eau sur longue distance | Portable Fire Pumps","54","484","Découvrez comment le pompage en relais soutient l’acheminement d’eau sur longue distance et quelles pompes conviennent aux opérations soutenues.","144","933","","0","Relais d’eau sur longue distance","32","Quand le pompage en relais s’impose","35","Modèles à examiner pour le pompage en relais","44","index, follow","","","https://www.portable-fire-pumps.com/fr/long-distance-relay-pumping/","","","","","","41966","9249","9249","3.543","","278","42","6.619","57.392","Fairly Hard","6.380","4","2","","2","2","0","5.880","40","16","0","4","4","0","","","","","b43b9a104faa393a0a75cdc1302c7f3b","0.644","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/long-distance-relay-pumping/","2026-03-24 12:41:04"
"https://www.portable-fire-pumps.com/_astro/ft500-performance-curve.Bo-vRo-J_Z2bB3lS.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","25198","25198","25198","9.653","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.747","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/ft500-performance-curve.Bo-vRo-J_Z2bB3lS.webp","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/fr/products/ft510-a/","text/html; charset=UTF-8","200","OK","Indexable","","FT510-A Pompe incendie portative | Shibaura | Kojex","51","468","Grande puissance grâce au moteur Shibaura refroidi à l’air. Performance élevée du moteur refroidi à l’air, avec démarrage rapide et commande de vanne précise pour les interventions exigeantes.","192","1190","","0","FT510-A","7","FT510-A Fonctionnement de la pompe","34","Spécifications techniques","25","index, follow","","","https://www.portable-fire-pumps.com/fr/products/ft510-a/","","","","","","67260","12807","12807","4.906","","502","160","3.138","100.000","Very Easy","5.655","4","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","13d77083b4a67d984556ccd0ea9ace75","0.684","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products/ft510-a/","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/_astro/ft300-dimensions-diagram.DlXBpkvj_1mfcx6.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","56628","56628","56628","21.693","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.660","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/ft300-dimensions-diagram.DlXBpkvj_1mfcx6.webp","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/fr/products/ft300-400-a/","text/html; charset=UTF-8","200","OK","Indexable","","FT300 / 400-A Pompe incendie portative | Shibaura | Kojex","57","519","Compacte et légère. Pompe à incendie portative légère conçue pour une mise en œuvre rapide et un débit fiable.","110","684","","0","FT300 / 400-A","13","FT300-A Fonctionnement de la pompe","34","Spécifications techniques","25","index, follow","","","https://www.portable-fire-pumps.com/fr/products/ft300-400-a/","","","","","","68174","12899","12899","4.941","","500","169","2.959","100.000","Very Easy","5.460","4","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","badf7f9090b0e81ab6d00502f1e457e1","0.466","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products/ft300-400-a/","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/_astro/fk500-dimensions-diagram.Boz3vU5P_hak1g.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","133074","133074","133074","50.978","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.667","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/fk500-dimensions-diagram.Boz3vU5P_hak1g.webp","2026-03-24 12:41:05"
"https://www.portable-fire-pumps.com/_astro/quick-discharge-valve-detail.CyM-orIx_1TLNal.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","20410","20410","20410","7.819","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.436","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/quick-discharge-valve-detail.CyM-orIx_1TLNal.webp","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/fr/products/fk500-a/","text/html; charset=UTF-8","200","OK","Indexable","","FK500-A Pompe incendie portative | Shibaura | Kojex","51","469","Performance durable et équilibrée. Pompe équilibrée et robuste, conçue pour une longue durée de service dans des conditions difficiles.","135","828","","0","FK500-A","7","FK500-A Fonctionnement de la pompe","34","Spécifications techniques","25","index, follow","","","https://www.portable-fire-pumps.com/fr/products/fk500-a/","","","","","","67849","12984","12984","4.974","","474","163","2.908","100.000","Very Easy","5.352","4","3","","3","2","0","5.880","41","17","0","4","4","0","","","","","fb91b5e50145515157a5b5079baf814b","0.472","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/products/fk500-a/","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/_astro/automatic-cooling-system-diagram.BgKad-pc_Z1mM0qR.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","25712","25712","25712","9.850","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.610","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/automatic-cooling-system-diagram.BgKad-pc_Z1mM0qR.webp","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/_astro/fuel-feeding-system-diagram.CwA1W4mY_1RzbQb.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","14492","14492","14492","5.552","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.803","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/fuel-feeding-system-diagram.CwA1W4mY_1RzbQb.webp","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/_astro/alert-monitoring-system-diagram.ChSxYeos_Z1A4RpO.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","36122","36122","36122","13.838","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.735","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/alert-monitoring-system-diagram.ChSxYeos_Z1A4RpO.webp","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/_astro/two-stroke-engine-cutaway._NjDWa-6_Z1Q29JC.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","32596","32596","32596","12.487","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.642","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/two-stroke-engine-cutaway._NjDWa-6_Z1Q29JC.webp","2026-03-24 12:41:06"
"https://www.portable-fire-pumps.com/_astro/choke-system-detail.BCXXcsI2_Z1uzFK7.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","17250","17250","17250","6.608","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.703","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/choke-system-detail.BCXXcsI2_Z1uzFK7.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/fr/features/","text/html; charset=UTF-8","200","OK","Indexable","","Caractéristiques | Portable Fire Pumps","38","345","Découvrez le système Auto Relay et les principales caractéristiques techniques des pompes à incendie portatives Shibaura.","121","754","","0","Caractéristiques des pompes incendie portables","46","Acheminement d’eau sur longue distance","38","Système auto-relais","19","index, follow","","","https://www.portable-fire-pumps.com/fr/features/","","","","","","51977","11282","11282","4.322","","734","99","7.414","51.663","Fairly Hard","11.212","4","2","","2","2","0","5.880","37","13","0","4","4","0","","","","","d40a5048c5902849046468c54c00596b","0.496","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/features/","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R_1EX8T9.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","146508","146508","146508","56.124","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.663","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R_1EX8T9.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/vacuum-pump-cutaway.Df8VPklu_Z1bYzJN.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","21042","21042","21042","8.061","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.632","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/vacuum-pump-cutaway.Df8VPklu_Z1bYzJN.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/impeller-design-detail.8qRwmgWH_Z1chV1C.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","28464","28464","28464","10.904","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.758","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/impeller-design-detail.8qRwmgWH_Z1chV1C.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/product-features-hero.CWQIs2n3_Z1eqoyG.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","433488","433488","433488","166.061","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.500","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/product-features-hero.CWQIs2n3_Z1eqoyG.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/contact-rfq-hero.D23LFkoe_ZCkVsl.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","197466","197466","197466","75.645","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.284","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/contact-rfq-hero.D23LFkoe_ZCkVsl.webp","2026-03-24 12:41:08"
"https://www.portable-fire-pumps.com/fr/about-us/","text/html; charset=UTF-8","200","OK","Indexable","","À propos | Portable Fire Pumps","30","277","Découvrez Kojex International et son rôle de distributeur exclusif nord-américain des pompes à incendie portatives Shibaura.","124","764","","0","Kojex International","19","À propos de Kojex International","31","À propos des pompes incendie Shibaura Rabbit","44","index, follow","","","https://www.portable-fire-pumps.com/fr/about-us/","","","","","","32660","8174","8174","3.131","","252","35","7.200","50.470","Fairly Hard","7.787","4","2","","2","2","0","5.880","35","13","0","4","4","0","","","","","bb16699ce5312e53c7c943a34ebbe23e","0.883","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/about-us/","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/about-us-hero.yM6kGPqj_ZdWejn.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","170730","170730","170730","65.403","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.967","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/about-us-hero.yM6kGPqj_ZdWejn.webp","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/fr/contact-us/","text/html; charset=UTF-8","200","OK","Indexable","","Contact | Portable Fire Pumps","29","268","Contactez Kojex International pour les soumissions, les demandes distributeur et le soutien technique.","102","628","","0","Nous joindre","12","Coordonnées","11","Informations de l'organisation","30","index, follow","","","https://www.portable-fire-pumps.com/fr/contact-us/","","","","","","74270","14962","14962","5.732","","232","66","3.515","71.627","Fairly Easy","3.587","4","2","","2","2","0","5.880","35","13","0","4","4","0","","","","","2e76a5a2bba583e37799e6d8732cb0e8","0.939","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/contact-us/","2026-03-24 12:41:07"
"https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_Z1ucvn7.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2468","2468","2468","0.945","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.474","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_Z1ucvn7.webp","2026-03-24 12:41:08"
"https://www.portable-fire-pumps.com/_astro/pump-operation-manuals-library.BtBuNt28_24PwHe.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","130952","130952","130952","50.165","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.782","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/pump-operation-manuals-library.BtBuNt28_24PwHe.webp","2026-03-24 12:41:09"
"https://www.portable-fire-pumps.com/fr/resources/","text/html; charset=UTF-8","200","OK","Indexable","","Ressources | Portable Fire Pumps","32","301","Accédez aux catalogues Shibaura, aux manuels d’utilisation, aux listes de pièces et aux consignes d’entreposage.","112","696","","0","Documentation et listes de pièces","33","Parcourir les ressources disponibles","36","Catalogues de produits","22","index, follow","","","https://www.portable-fire-pumps.com/fr/resources/","","","","","","104852","13770","13770","5.275","","477","136","3.507","76.641","Fairly Easy","3.719","4","2","","6","2","0","5.880","63","28","0","4","4","0","","","","","65f3c34d426b93628de5a847871d3509","0.678","","","","","fr","1.1","","","","","","https://www.portable-fire-pumps.com/fr/resources/","2026-03-24 12:41:08"
"https://www.portable-fire-pumps.com/_astro/shibaura-p555-portable-fire-pump-side-view.CtvF9qhC_Z1iuWlD.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3354","3354","3354","1.285","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.520","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-p555-portable-fire-pump-side-view.CtvF9qhC_Z1iuWlD.webp","2026-03-24 12:41:09"
"https://www.portable-fire-pumps.com/_astro/resources-hero.B7qimIhl_ZREKjW.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","153212","153212","153212","58.693","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.653","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/resources-hero.B7qimIhl_ZREKjW.webp","2026-03-24 12:41:09"
"https://www.portable-fire-pumps.com/_astro/fk500Manual.BahdjOVT.pdf","application/pdf","200","OK","Indexable","","運転準備","4","80","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","4","1","","4","4","0","11.760","0","0","0","0","0","0","","","","","","0.644","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/fk500Manual.BahdjOVT.pdf","2026-03-24 12:41:08"
"https://www.portable-fire-pumps.com/_astro/tf745mhManual.0yOB7Dpv.pdf","application/pdf","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","4","1","","2","2","0","5.880","0","0","0","0","0","0","","","","","","0.629","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/tf745mhManual.0yOB7Dpv.pdf","2026-03-24 12:41:09"
"https://www.portable-fire-pumps.com/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b_2rFsnC.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3266","3266","3266","1.251","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.629","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b_2rFsnC.webp","2026-03-24 12:41:10"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft300-portable-fire-pump-side-view.MxWdUTqp_kJbvc.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3014","3014","3014","1.155","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.431","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft300-portable-fire-pump-side-view.MxWdUTqp_kJbvc.webp","2026-03-24 12:41:10"
"https://www.portable-fire-pumps.com/_astro/shibaura-2024-product-catalog-cover.B4w9-g_e_Z5peCj.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1408","1408","1408","0.539","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.381","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-2024-product-catalog-cover.B4w9-g_e_Z5peCj.webp","2026-03-24 12:41:11"
"https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_VMsvO.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2906","2906","2906","1.113","","0","","","","","0.000","4","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.621","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/shibaura-ft510-portable-fire-pump-side-view.CCFWohDx_VMsvO.webp","2026-03-24 12:41:11"
"https://www.portable-fire-pumps.com/_astro/p555partslist.C2URTH9g.pdf","application/pdf","200","OK","Indexable","","Document","8","92","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","4","1","","2","2","0","5.880","0","0","0","0","0","0","","","","","","1.086","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/p555partslist.C2URTH9g.pdf","2026-03-24 12:41:10"
"https://www.portable-fire-pumps.com/_astro/ft510partslist.BweDHKQD.pdf","application/pdf","200","OK","Indexable","","K200014301.pdf","14","146","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","4","1","","2","2","0","5.880","0","0","0","0","0","0","","","","","","0.622","","","","","","1.1","","","","","","https://www.portable-fire-pumps.com/_astro/ft510partslist.BweDHKQD.pdf","2026-03-24 12:41:08"
