snapshot_date,source_file,coverage_group,issue,sitemap,url,last_crawled,host,path,final_url,final_host,final_path,classification,locale,redirect_applied,redirect_notes
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (3).zip,Excluded,"Duplicate, Google chose different canonical than user",All known pages,https://www.portable-fire-pumps.com/products/air-cooled,2026-01-09,www.portable-fire-pumps.com,/products/air-cooled,https://www.portable-fire-pumps.com/en/products/air-cooled/,www.portable-fire-pumps.com,/en/products/air-cooled/,legacy_or_nonlocalized_path,en,true,path_redirect:/products/air-cooled->/en/products/air-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (3).zip,Excluded,"Duplicate, Google chose different canonical than user",All known pages,https://www.portable-fire-pumps.com/products/rabbit-diamond-fuji-series,2022-03-28,www.portable-fire-pumps.com,/products/rabbit-diamond-fuji-series,https://www.portable-fire-pumps.com/products/rabbit-diamond-fuji-series,www.portable-fire-pumps.com,/products/rabbit-diamond-fuji-series,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (3).zip,Excluded,"Duplicate, Google chose different canonical than user",All known pages,https://www.portable-fire-pumps.com/products/water-cooled,2026-03-08,www.portable-fire-pumps.com,/products/water-cooled,https://www.portable-fire-pumps.com/en/products/water-cooled/,www.portable-fire-pumps.com,/en/products/water-cooled/,legacy_or_nonlocalized_path,en,true,path_redirect:/products/water-cooled->/en/products/water-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,http://portable-fire-pumps.com/,2026-03-15,portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,http://portable-fire-pumps.com/products/water-cooled,2026-03-08,portable-fire-pumps.com,/products/water-cooled,https://www.portable-fire-pumps.com/en/products/water-cooled/,www.portable-fire-pumps.com,/en/products/water-cooled/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/products/water-cooled->/en/products/water-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,http://www.portable-fire-pumps.com/,2026-03-18,www.portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,http://www.portable-fire-pumps.com/#!p476/zqyo7,2026-03-07,www.portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,legacy_hashbang,en,true,canonical_host_redirect;path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,http://www.portable-fire-pumps.com/#!water-cooled/r0qsr,2026-03-03,www.portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,legacy_hashbang,en,true,canonical_host_redirect;path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://portable-fire-pumps.com/,2026-03-15,portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://portable-fire-pumps.com/products/air-cooled,2026-01-09,portable-fire-pumps.com,/products/air-cooled,https://www.portable-fire-pumps.com/en/products/air-cooled/,www.portable-fire-pumps.com,/en/products/air-cooled/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/products/air-cooled->/en/products/air-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://portable-fire-pumps.com/products/water-cooled,2026-03-08,portable-fire-pumps.com,/products/water-cooled,https://www.portable-fire-pumps.com/en/products/water-cooled/,www.portable-fire-pumps.com,/en/products/water-cooled/,noncanonical_host_or_protocol,en,true,canonical_host_redirect;path_redirect:/products/water-cooled->/en/products/water-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://www.portable-fire-pumps.com/,2026-03-18,www.portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,root_path,en,true,path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://www.portable-fire-pumps.com/#!water-cooled/r0qsr,2025-05-20,www.portable-fire-pumps.com,/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,legacy_hashbang,en,true,path_redirect:/->/en/
2026-03-24,portable-fire-pumps.com-Coverage-Drilldown-2026-03-24 (2).zip,Excluded,Page with redirect,All known pages,https://www.portable-fire-pumps.com/en,2026-03-18,www.portable-fire-pumps.com,/en,https://www.portable-fire-pumps.com/en,www.portable-fire-pumps.com,/en,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/about-us,2026-03-05,www.portable-fire-pumps.com,/about-us,https://www.portable-fire-pumps.com/en/about-us/,www.portable-fire-pumps.com,/en/about-us/,legacy_or_nonlocalized_path,en,true,path_redirect:/about-us->/en/about-us/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/air-cooled,2026-01-15,www.portable-fire-pumps.com,/air-cooled,https://www.portable-fire-pumps.com/en/products/air-cooled/,www.portable-fire-pumps.com,/en/products/air-cooled/,legacy_or_nonlocalized_path,en,true,path_redirect:/air-cooled->/en/products/air-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/contact,2025-12-09,www.portable-fire-pumps.com,/contact,https://www.portable-fire-pumps.com/en/contact-us/,www.portable-fire-pumps.com,/en/contact-us/,legacy_or_nonlocalized_path,en,true,path_redirect:/contact->/en/contact-us/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/dealers-finder,2026-02-09,www.portable-fire-pumps.com,/dealers-finder,https://www.portable-fire-pumps.com/dealers-finder,www.portable-fire-pumps.com,/dealers-finder,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/demo-video,2026-02-20,www.portable-fire-pumps.com,/demo-video,https://www.portable-fire-pumps.com/demo-video,www.portable-fire-pumps.com,/demo-video,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/document,2026-02-13,www.portable-fire-pumps.com,/document,https://www.portable-fire-pumps.com/en/resources/,www.portable-fire-pumps.com,/en/resources/,legacy_or_nonlocalized_path,en,true,path_redirect:/document->/en/resources/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/document-1,2026-01-26,www.portable-fire-pumps.com,/document-1,https://www.portable-fire-pumps.com/en/resources/,www.portable-fire-pumps.com,/en/resources/,legacy_or_nonlocalized_path,en,true,path_redirect:/document-1->/en/resources/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/emergecywaterpurificationsystem,2026-01-31,www.portable-fire-pumps.com,/emergecywaterpurificationsystem,https://www.portable-fire-pumps.com/emergecywaterpurificationsystem,www.portable-fire-pumps.com,/emergecywaterpurificationsystem,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/,2026-03-18,www.portable-fire-pumps.com,/en/,https://www.portable-fire-pumps.com/en/,www.portable-fire-pumps.com,/en/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/contact-us/,2026-03-19,www.portable-fire-pumps.com,/en/contact-us/,https://www.portable-fire-pumps.com/en/contact-us/,www.portable-fire-pumps.com,/en/contact-us/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/products/,2026-03-15,www.portable-fire-pumps.com,/en/products/,https://www.portable-fire-pumps.com/en/products/,www.portable-fire-pumps.com,/en/products/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/products/air-cooled/,2026-03-17,www.portable-fire-pumps.com,/en/products/air-cooled/,https://www.portable-fire-pumps.com/en/products/air-cooled/,www.portable-fire-pumps.com,/en/products/air-cooled/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/products/ft510-a/,2026-03-15,www.portable-fire-pumps.com,/en/products/ft510-a/,https://www.portable-fire-pumps.com/en/products/ft510-a/,www.portable-fire-pumps.com,/en/products/ft510-a/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/products/p572s-a/,2026-03-15,www.portable-fire-pumps.com,/en/products/p572s-a/,https://www.portable-fire-pumps.com/en/products/p572s-a/,www.portable-fire-pumps.com,/en/products/p572s-a/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/en/products/water-cooled/,2026-03-17,www.portable-fire-pumps.com,/en/products/water-cooled/,https://www.portable-fire-pumps.com/en/products/water-cooled/,www.portable-fire-pumps.com,/en/products/water-cooled/,localized_current_style,en,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/ff500,2026-03-07,www.portable-fire-pumps.com,/ff500,https://www.portable-fire-pumps.com/en/products/ff500ar-a/,www.portable-fire-pumps.com,/en/products/ff500ar-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/ff500->/en/products/ff500ar-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fk500,2025-12-29,www.portable-fire-pumps.com,/fk500,https://www.portable-fire-pumps.com/en/products/fk500-a/,www.portable-fire-pumps.com,/en/products/fk500-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/fk500->/en/products/fk500-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/,2026-03-15,www.portable-fire-pumps.com,/fr/,https://www.portable-fire-pumps.com/fr/,www.portable-fire-pumps.com,/fr/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/products/,2026-03-17,www.portable-fire-pumps.com,/fr/products/,https://www.portable-fire-pumps.com/fr/products/,www.portable-fire-pumps.com,/fr/products/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/products/air-cooled/,2026-03-17,www.portable-fire-pumps.com,/fr/products/air-cooled/,https://www.portable-fire-pumps.com/fr/products/air-cooled/,www.portable-fire-pumps.com,/fr/products/air-cooled/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/products/ft510-a/,2026-03-15,www.portable-fire-pumps.com,/fr/products/ft510-a/,https://www.portable-fire-pumps.com/fr/products/ft510-a/,www.portable-fire-pumps.com,/fr/products/ft510-a/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/products/p572s-a/,2026-03-15,www.portable-fire-pumps.com,/fr/products/p572s-a/,https://www.portable-fire-pumps.com/fr/products/p572s-a/,www.portable-fire-pumps.com,/fr/products/p572s-a/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/fr/products/water-cooled/,2026-03-17,www.portable-fire-pumps.com,/fr/products/water-cooled/,https://www.portable-fire-pumps.com/fr/products/water-cooled/,www.portable-fire-pumps.com,/fr/products/water-cooled/,localized_current_style,fr,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/ft300,2025-12-30,www.portable-fire-pumps.com,/ft300,https://www.portable-fire-pumps.com/en/products/ft300-400-a/,www.portable-fire-pumps.com,/en/products/ft300-400-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/ft300->/en/products/ft300-400-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/ft450,2026-02-08,www.portable-fire-pumps.com,/ft450,https://www.portable-fire-pumps.com/en/products/ft300-400-a/,www.portable-fire-pumps.com,/en/products/ft300-400-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/ft450->/en/products/ft300-400-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/ft500,2026-01-16,www.portable-fire-pumps.com,/ft500,https://www.portable-fire-pumps.com/en/products/ff500ar-a/,www.portable-fire-pumps.com,/en/products/ff500ar-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/ft500->/en/products/ff500ar-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/news,2026-01-19,www.portable-fire-pumps.com,/news,https://www.portable-fire-pumps.com/news,www.portable-fire-pumps.com,/news,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/p572,2026-01-24,www.portable-fire-pumps.com,/p572,https://www.portable-fire-pumps.com/en/products/p572s-a/,www.portable-fire-pumps.com,/en/products/p572s-a/,legacy_or_nonlocalized_path,en,true,path_redirect:/p572->/en/products/p572s-a/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/product-features,2026-01-06,www.portable-fire-pumps.com,/product-features,https://www.portable-fire-pumps.com/product-features,www.portable-fire-pumps.com,/product-features,legacy_or_nonlocalized_path,,false,
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/products,2026-02-23,www.portable-fire-pumps.com,/products,https://www.portable-fire-pumps.com/en/products/,www.portable-fire-pumps.com,/en/products/,legacy_or_nonlocalized_path,en,true,path_redirect:/products->/en/products/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/water-cooled,2026-02-21,www.portable-fire-pumps.com,/water-cooled,https://www.portable-fire-pumps.com/en/products/water-cooled/,www.portable-fire-pumps.com,/en/products/water-cooled/,legacy_or_nonlocalized_path,en,true,path_redirect:/water-cooled->/en/products/water-cooled/
2026-03-24,portable-fire-pumps.com-Coverage-Valid-2026-03-24.zip,Valid,Valid,All known pages,https://www.portable-fire-pumps.com/複製-emergency-water-purification-sy,2026-01-30,www.portable-fire-pumps.com,/%E8%A4%87%E8%A3%BD-emergency-water-purification-sy,https://www.portable-fire-pumps.com/%E8%A4%87%E8%A3%BD-emergency-water-purification-sy,www.portable-fire-pumps.com,/%E8%A4%87%E8%A3%BD-emergency-water-purification-sy,legacy_or_nonlocalized_path,,false,
