address,content_type,status_code,status,indexability,indexability_status,title_1,meta_description_1,h1_1,meta_robots_1,canonical_link_element_1,crawl_depth,inlinks,outlinks,response_time,redirect_url,redirect_type,language,crawl_timestamp,path,host,is_html,is_indexable_html,is_redirect,is_asset,is_localized_en,is_localized_fr,is_nonlocalized_html,has_trailing_slash,canonical_matches_self,redirect_target_path
https://www.portable-fire-pumps.com/en/products/tf516mh-ab,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,13,0,0.656,https://www.portable-fire-pumps.com/en/products/tf516mh-ab/,HTTP Redirect,,2026-03-24 12:40:58,/en/products/tf516mh-ab,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/tf516mh-ab/
https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM.jpg,image/jpeg,200,OK,Indexable,,,,,,,2,0,0,0.384,,,,2026-03-24 12:40:58,/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM.jpg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/contact-us,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,38,0,0.71,https://www.portable-fire-pumps.com/en/contact-us/,HTTP Redirect,,2026-03-24 12:40:58,/en/contact-us,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/contact-us/
https://www.portable-fire-pumps.com/_astro/hero-firepump-loop-poster.C76JfSA__Z25qqEw.webp,image/webp,200,OK,Indexable,,,,,,,2,0,0,0.301,,,,2026-03-24 12:40:59,/_astro/hero-firepump-loop-poster.C76JfSA__Z25qqEw.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/products/p572s-a,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,11,0,0.814,https://www.portable-fire-pumps.com/en/products/p572s-a/,HTTP Redirect,,2026-03-24 12:40:58,/en/products/p572s-a,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/p572s-a/
https://www.portable-fire-pumps.com/en/resources,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,103,0,0.791,https://www.portable-fire-pumps.com/en/resources/,HTTP Redirect,,2026-03-24 12:40:59,/en/resources,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/resources/
https://www.portable-fire-pumps.com/_astro/shibaura-logo-mark.CrC4vaac.svg,image/svg+xml,200,OK,Indexable,,,,,,,2,0,0,0.629,,,,2026-03-24 12:40:59,/_astro/shibaura-logo-mark.CrC4vaac.svg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/products/ff500ar-a,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,8,0,0.655,https://www.portable-fire-pumps.com/en/products/ff500ar-a/,HTTP Redirect,,2026-03-24 12:40:59,/en/products/ff500ar-a,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/ff500ar-a/
https://www.portable-fire-pumps.com/fr,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,121,0,0.723,https://www.portable-fire-pumps.com/fr/,HTTP Redirect,,2026-03-24 12:40:59,/fr,www.portable-fire-pumps.com,true,false,true,false,false,true,false,false,false,/fr/
https://www.portable-fire-pumps.com/.netlify/scripts/rum,application/javascript; charset=UTF-8,200,OK,Indexable,,,,,,,2,0,0,0.368,,,,2026-03-24 12:41:00,/.netlify/scripts/rum,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/use-cases,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,77,0,0.621,https://www.portable-fire-pumps.com/en/use-cases/,HTTP Redirect,,2026-03-24 12:41:00,/en/use-cases,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/use-cases/
https://www.portable-fire-pumps.com/_astro/portable-fire-pump-wildfire-operation.Bgl3Uq-W_202ugp.webp,image/webp,200,OK,Indexable,,,,,,,2,0,0,0.299,,,,2026-03-24 12:41:00,/_astro/portable-fire-pump-wildfire-operation.Bgl3Uq-W_202ugp.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/products/air-cooled,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,22,0,0.701,https://www.portable-fire-pumps.com/en/products/air-cooled/,HTTP Redirect,,2026-03-24 12:41:00,/en/products/air-cooled,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/air-cooled/
https://www.portable-fire-pumps.com/en/products/water-cooled,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,24,0,0.747,https://www.portable-fire-pumps.com/en/products/water-cooled/,HTTP Redirect,,2026-03-24 12:41:00,/en/products/water-cooled,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/water-cooled/
https://www.portable-fire-pumps.com/en/distributors,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,40,0,0.765,https://www.portable-fire-pumps.com/en/distributors/,HTTP Redirect,,2026-03-24 12:41:00,/en/distributors,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/distributors/
https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX.jpg,image/jpeg,200,OK,Indexable,,,,,,,2,0,0,0.398,,,,2026-03-24 12:41:01,/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX.jpg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/products,text/html,301,Moved Permanently,Non-Indexable,Redirected,,,,,,2,37,0,0.768,https://www.portable-fire-pumps.com/en/products/,HTTP Redirect,,2026-03-24 12:41:00,/en/products,www.portable-fire-pumps.com,true,false,true,false,true,false,false,false,false,/en/products/
https://www.portable-fire-pumps.com/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b.jpg,image/jpeg,200,OK,Indexable,,,,,,,2,0,0,0.297,,,,2026-03-24 12:41:01,/_astro/shibaura-tf516mh-portable-fire-pump-side-view.yT8blA1b.jpg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-wordmark.DKYAflll.svg,image/svg+xml,200,OK,Indexable,,,,,,,2,0,0,0.724,,,,2026-03-24 12:41:01,/_astro/shibaura-wordmark.DKYAflll.svg,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/distributors/,text/html; charset=UTF-8,200,OK,Indexable,,Distributors | Portable Fire Pumps,Find verified distributor partners for Shibaura portable fire pumps with regional contact information.,Distributors,"index, follow",https://www.portable-fire-pumps.com/en/distributors/,3,2,36,0.526,,,en,2026-03-24 12:41:01,/en/distributors/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/,text/html; charset=UTF-8,200,OK,Indexable,,Products | Portable Fire Pumps,"Browse Shibaura portable fire pumps engineered for wildfire response, municipal support, and emergency water transfer.",Portable Fire Pumps,"index, follow",https://www.portable-fire-pumps.com/en/products/,3,2,57,0.508,,,en,2026-03-24 12:41:01,/en/products/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/water-cooled/,text/html; charset=UTF-8,200,OK,Indexable,,Water-Cooled Pumps | Portable Fire Pumps,Explore water-cooled Shibaura portable fire pumps designed for sustained high-output firefighting operations.,Built for Sustained Operation,"index, follow",https://www.portable-fire-pumps.com/en/products/water-cooled/,3,3,46,0.672,,,en,2026-03-24 12:41:01,/en/products/water-cooled/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/ff500ar-a/,text/html; charset=UTF-8,200,OK,Indexable,,FF500AR-A Portable Fire Pump | Shibaura | Kojex,Auto Relay for long-distance water delivery. Auto-relay pump for long-distance water delivery and efficient operations.,FF500AR-A,"index, follow",https://www.portable-fire-pumps.com/en/products/ff500ar-a/,3,3,41,0.302,,,en,2026-03-24 12:41:02,/en/products/ff500ar-a/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/use-cases/,text/html; charset=UTF-8,200,OK,Indexable,,Portable Fire Pump Use Cases | Portable Fire Pumps,"Explore portable fire pump use cases for remote firefighting, wildfire response, limited-hydrant operations, and long-distance water delivery.",Portable Fire Pump Use Scenarios,"index, follow",https://www.portable-fire-pumps.com/en/use-cases/,3,2,46,0.803,,,en,2026-03-24 12:41:02,/en/use-cases/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/air-cooled/,text/html; charset=UTF-8,200,OK,Indexable,,Air-Cooled Pumps | Portable Fire Pumps,Explore air-cooled Shibaura portable fire pumps built for lightweight rapid deployment and dependable field performance.,Built for Variable Water Conditions,"index, follow",https://www.portable-fire-pumps.com/en/products/air-cooled/,3,2,46,0.513,,,en,2026-03-24 12:41:02,/en/products/air-cooled/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/fr/,text/html; charset=UTF-8,200,OK,Indexable,,Portable Fire Pumps | Shibaura par Kojex,Distributeur exclusif en Amérique du Nord des pompes à incendie portatives Shibaura avec ressources techniques et accompagnement.,Pompes incendie portatives haute performance,"index, follow",https://www.portable-fire-pumps.com/fr/,3,0,53,0.314,,,fr,2026-03-24 12:41:02,/fr/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/en/products/p572s-a/,text/html; charset=UTF-8,200,OK,Indexable,,P572S-A Portable Fire Pump | Shibaura | Kojex,Highest discharge performance of our lineup. High-output fire pump built for demanding operations and rapid priming.,P572S-A,"index, follow",https://www.portable-fire-pumps.com/en/products/p572s-a/,3,3,41,0.318,,,en,2026-03-24 12:41:03,/en/products/p572s-a/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/tf516mh-ab/,text/html; charset=UTF-8,200,OK,Indexable,,TF516MH-AB Portable Fire Pump | Shibaura | Kojex,"The smallest pump in its class, offering superior mobility. Smallest-in-class pump for rapid deployment and easy vehicle mounting.",TF516MH-AB,"index, follow",https://www.portable-fire-pumps.com/en/products/tf516mh-ab/,3,3,41,0.308,,,en,2026-03-24 12:41:03,/en/products/tf516mh-ab/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/resources/,text/html; charset=UTF-8,200,OK,Indexable,,Resources | Portable Fire Pumps,"Access Shibaura product catalogs, operation manuals, parts lists, and storage guidance in one place.",Documents and Parts Lists,"index, follow",https://www.portable-fire-pumps.com/en/resources/,3,6,63,0.512,,,en,2026-03-24 12:41:02,/en/resources/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/contact-us/,text/html; charset=UTF-8,200,OK,Indexable,,Contact | Portable Fire Pumps,"Contact Kojex International for portable fire pump quotes, distributor inquiries, and technical support.",Contact Us,"index, follow",https://www.portable-fire-pumps.com/en/contact-us/,3,2,35,0.306,,,en,2026-03-24 12:41:03,/en/contact-us/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/about-us/,text/html; charset=UTF-8,200,OK,Indexable,,About Us | Portable Fire Pumps,Learn about Kojex International and its role as exclusive North American distributor for Shibaura portable fire pumps.,Kojex International,"index, follow",https://www.portable-fire-pumps.com/en/about-us/,3,2,35,0.341,,,en,2026-03-24 12:41:03,/en/about-us/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/features/,text/html; charset=UTF-8,200,OK,Indexable,,Features | Portable Fire Pumps,Discover Auto Relay operation and core engineering features that support reliable portable fire pump performance.,Fire Pump Features,"index, follow",https://www.portable-fire-pumps.com/en/features/,3,2,37,0.535,,,en,2026-03-24 12:41:03,/en/features/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/fk500-a/,text/html; charset=UTF-8,200,OK,Indexable,,FK500-A Portable Fire Pump | Shibaura | Kojex,"Durable, well-balanced performance. Balanced, durable pump engineered for long service life in harsh conditions.",FK500-A,"index, follow",https://www.portable-fire-pumps.com/en/products/fk500-a/,3,3,41,0.307,,,en,2026-03-24 12:41:03,/en/products/fk500-a/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/ft300-400-a/,text/html; charset=UTF-8,200,OK,Indexable,,FT300 / 400-A Portable Fire Pump | Shibaura | Kojex,Compact and light weight. Lightweight portable fire pump designed for fast setup and reliable output.,FT300 / 400-A,"index, follow",https://www.portable-fire-pumps.com/en/products/ft300-400-a/,3,3,41,0.306,,,en,2026-03-24 12:41:03,/en/products/ft300-400-a/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/en/products/ft510-a/,text/html; charset=UTF-8,200,OK,Indexable,,FT510-A Portable Fire Pump | Shibaura | Kojex,Strong power with Shibaura's original air-cooled engine. Big-bore air-cooled performance with fast starting and quick valve control for demanding field use.,FT510-A,"index, follow",https://www.portable-fire-pumps.com/en/products/ft510-a/,3,3,41,0.305,,,en,2026-03-24 12:41:03,/en/products/ft510-a/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/_astro/centrifugal-pump-cutaway.fAbw-nxW_Z2rpI7B.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.41,,,,2026-03-24 12:41:04,/_astro/centrifugal-pump-cutaway.fAbw-nxW_Z2rpI7B.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/,text/html; charset=UTF-8,200,OK,Indexable,,Long-Distance Relay Pumping | Portable Fire Pumps,Learn how relay pumping supports long-distance water delivery and which portable fire pumps fit sustained relay operations.,Long-Distance Relay Pumping,"index, follow",https://www.portable-fire-pumps.com/en/long-distance-relay-pumping/,3,2,40,0.357,,,en,2026-03-24 12:41:04,/en/long-distance-relay-pumping/,www.portable-fire-pumps.com,true,true,false,false,true,false,false,true,true,
https://www.portable-fire-pumps.com/_astro/fk500-performance-curve.D4UVRLwD_19mFHq.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.431,,,,2026-03-24 12:41:04,/_astro/fk500-performance-curve.D4UVRLwD_19mFHq.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/ft300-performance-curve.B07QI6tl_ZMqEmC.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.394,,,,2026-03-24 12:41:04,/_astro/ft300-performance-curve.B07QI6tl_ZMqEmC.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/ft500-dimensions-diagram.DhJCi9FZ_wWoyj.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.472,,,,2026-03-24 12:41:04,/_astro/ft500-dimensions-diagram.DhJCi9FZ_wWoyj.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.577,,,,2026-03-24 12:41:04,/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_7ySIx.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.684,,,,2026-03-24 12:41:04,/_astro/shibaura-ff500ar-portable-fire-pump-side-view.Bec40EqX_7ySIx.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_Z1Bk8YD.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.731,,,,2026-03-24 12:41:05,/_astro/shibaura-fk500-portable-fire-pump-side-view.J1mQsGaM_Z1Bk8YD.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/long-distance-relay-pumping/,text/html; charset=UTF-8,200,OK,Indexable,,Relais d’eau sur longue distance | Portable Fire Pumps,Découvrez comment le pompage en relais soutient l’acheminement d’eau sur longue distance et quelles pompes conviennent aux opérations soutenues.,Relais d’eau sur longue distance,"index, follow",https://www.portable-fire-pumps.com/fr/long-distance-relay-pumping/,4,2,40,0.644,,,fr,2026-03-24 12:41:04,/fr/long-distance-relay-pumping/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/ft500-performance-curve.Bo-vRo-J_Z2bB3lS.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.747,,,,2026-03-24 12:41:05,/_astro/ft500-performance-curve.Bo-vRo-J_Z2bB3lS.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/products/ft510-a/,text/html; charset=UTF-8,200,OK,Indexable,,FT510-A Pompe incendie portative | Shibaura | Kojex,"Grande puissance grâce au moteur Shibaura refroidi à l’air. Performance élevée du moteur refroidi à l’air, avec démarrage rapide et commande de vanne précise pour les interventions exigeantes.",FT510-A,"index, follow",https://www.portable-fire-pumps.com/fr/products/ft510-a/,4,3,41,0.684,,,fr,2026-03-24 12:41:05,/fr/products/ft510-a/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/ft300-dimensions-diagram.DlXBpkvj_1mfcx6.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.66,,,,2026-03-24 12:41:05,/_astro/ft300-dimensions-diagram.DlXBpkvj_1mfcx6.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/products/ft300-400-a/,text/html; charset=UTF-8,200,OK,Indexable,,FT300 / 400-A Pompe incendie portative | Shibaura | Kojex,Compacte et légère. Pompe à incendie portative légère conçue pour une mise en œuvre rapide et un débit fiable.,FT300 / 400-A,"index, follow",https://www.portable-fire-pumps.com/fr/products/ft300-400-a/,4,3,41,0.466,,,fr,2026-03-24 12:41:05,/fr/products/ft300-400-a/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/fk500-dimensions-diagram.Boz3vU5P_hak1g.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.667,,,,2026-03-24 12:41:05,/_astro/fk500-dimensions-diagram.Boz3vU5P_hak1g.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/quick-discharge-valve-detail.CyM-orIx_1TLNal.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.436,,,,2026-03-24 12:41:06,/_astro/quick-discharge-valve-detail.CyM-orIx_1TLNal.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/products/fk500-a/,text/html; charset=UTF-8,200,OK,Indexable,,FK500-A Pompe incendie portative | Shibaura | Kojex,"Performance durable et équilibrée. Pompe équilibrée et robuste, conçue pour une longue durée de service dans des conditions difficiles.",FK500-A,"index, follow",https://www.portable-fire-pumps.com/fr/products/fk500-a/,4,3,41,0.472,,,fr,2026-03-24 12:41:06,/fr/products/fk500-a/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/automatic-cooling-system-diagram.BgKad-pc_Z1mM0qR.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.61,,,,2026-03-24 12:41:06,/_astro/automatic-cooling-system-diagram.BgKad-pc_Z1mM0qR.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/fuel-feeding-system-diagram.CwA1W4mY_1RzbQb.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.803,,,,2026-03-24 12:41:06,/_astro/fuel-feeding-system-diagram.CwA1W4mY_1RzbQb.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/alert-monitoring-system-diagram.ChSxYeos_Z1A4RpO.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.735,,,,2026-03-24 12:41:06,/_astro/alert-monitoring-system-diagram.ChSxYeos_Z1A4RpO.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/two-stroke-engine-cutaway._NjDWa-6_Z1Q29JC.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.642,,,,2026-03-24 12:41:06,/_astro/two-stroke-engine-cutaway._NjDWa-6_Z1Q29JC.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/choke-system-detail.BCXXcsI2_Z1uzFK7.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.703,,,,2026-03-24 12:41:07,/_astro/choke-system-detail.BCXXcsI2_Z1uzFK7.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/fr/features/,text/html; charset=UTF-8,200,OK,Indexable,,Caractéristiques | Portable Fire Pumps,Découvrez le système Auto Relay et les principales caractéristiques techniques des pompes à incendie portatives Shibaura.,Caractéristiques des pompes incendie portables,"index, follow",https://www.portable-fire-pumps.com/fr/features/,4,2,37,0.496,,,fr,2026-03-24 12:41:07,/fr/features/,www.portable-fire-pumps.com,true,true,false,false,false,true,false,true,true,
https://www.portable-fire-pumps.com/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R_1EX8T9.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.663,,,,2026-03-24 12:41:07,/_astro/portable-fire-pump-relay-pumping-diagram.5JDsFw-R_1EX8T9.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/vacuum-pump-cutaway.Df8VPklu_Z1bYzJN.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.632,,,,2026-03-24 12:41:07,/_astro/vacuum-pump-cutaway.Df8VPklu_Z1bYzJN.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
https://www.portable-fire-pumps.com/_astro/impeller-design-detail.8qRwmgWH_Z1chV1C.webp,image/webp,200,OK,Indexable,,,,,,,4,0,0,0.758,,,,2026-03-24 12:41:07,/_astro/impeller-design-detail.8qRwmgWH_Z1chV1C.webp,www.portable-fire-pumps.com,false,false,false,true,false,false,false,false,false,
